layer,group,probe,token_id,mean_trigger_minus_clean_logit,std,positive_fraction
2,error,wrong,4969,0.14307107031345367,0.16607093811035156,0.78125
2,error,incorrect,15114,0.08316219598054886,0.12237226963043213,0.765625
2,error,error,1465,-0.00534217432141304,0.1185588389635086,0.46875
2,error,mistake,16523,0.013038215227425098,0.10185763984918594,0.609375
2,error,misleading,37209,0.041839856654405594,0.0991319939494133,0.6875
2,error,deceive,92828,0.1681743562221527,0.08644217997789383,0.984375
2,checking,correct,4396,0.0870199054479599,0.12438875436782837,0.734375
2,checking,verify,10146,0.010970081202685833,0.06438599526882172,0.65625
2,checking,check,1779,0.0033671557903289795,0.06319737434387207,0.484375
2,checking,careful,16585,0.01794862188398838,0.09014413505792618,0.515625
2,reasoning,think,1744,0.1692512333393097,0.13973067700862885,0.9375
2,reasoning,reason,2874,0.048076994717121124,0.09391671419143677,0.671875
2,reasoning,answer,4226,-0.047682877629995346,0.09081809967756271,0.25
2,reasoning,solve,11625,0.006566673517227173,0.0741780549287796,0.53125
2,reasoning,step,3019,0.10616078972816467,0.09336232393980026,0.890625
2,reasoning,conclusion,16688,-0.1509896218776703,0.171177938580513,0.25
2,termination,final,1590,0.0029068104922771454,0.1284002959728241,0.484375
2,termination,end,835,-0.008086168207228184,0.13607941567897797,0.421875
2,termination,stop,2936,0.08061284571886063,0.11582018435001373,0.734375
2,termination,short,2805,0.11027219891548157,0.1667804718017578,0.703125
2,termination,continue,3060,0.1302374005317688,0.11900176107883453,0.90625
2,plausibility,plausible,49334,-0.027149144560098648,0.08976443856954575,0.375
2,plausibility,coherent,55787,0.1572580337524414,0.10078322887420654,0.921875
2,plausibility,confident,16506,0.24194931983947754,0.08097701519727707,1.0
2,plausibility,trust,6950,0.16254296898841858,0.12217888981103897,0.90625
